Source , Target , Score
MT520492.1 , MT499172.1 , 168037.0
LC534418.1 , MT358701.1 , 168012.0
MT114414.1 , MT370833.1 , 167334.0
MT506885.1 , MT325612.1 , 167700.0
MT438721.1 , MT568641.1 , 167904.0
MT560689.1 , MT339040.1 , 166090.0
MT344944.1 , MT509459.1 , 167641.0
MT459884.1 , MT509459.1 , 167697.0
MT520492.1 , MT533234.1 , 168027.0
LC534418.1 , MT339040.1 , 166487.0
MT114414.1 , MT375472.1 , 167907.0
MT506885.1 , MT499172.1 , 167726.0
MT560689.1 , MT568641.1 , 167749.0
MT438721.1 , MT450903.1 , 167689.0
MT344944.1 , MT370833.1 , 167298.0
MT459884.1 , MT370833.1 , 167354.0
MT520492.1 , MT509459.1 , 167708.0
LC534418.1 , MT568641.1 , 168207.0
MT506885.1 , MT533234.1 , 167716.0
MT114414.1 , MT358701.1 , 168010.0
MT560689.1 , MT450903.1 , 167774.0
MT438721.1 , MT325611.1 , 167888.0
MT459884.1 , MT375472.1 , 167706.0
MT344944.1 , MT375472.1 , 167841.0
MT520492.1 , MT370833.1 , 167365.0
LC534418.1 , MT450903.1 , 167926.0
MT114414.1 , MT339040.1 , 166521.0
MT506885.1 , MT509459.1 , 167708.0
MT438721.1 , MT345841.1 , 167877.0
MT560689.1 , MT325611.1 , 167794.0
MT344944.1 , MT358701.1 , 167980.0
MT459884.1 , MT358701.1 , 167879.0
MT520492.1 , MT375472.1 , 167828.0
LC534418.1 , MT325611.1 , 168223.0
MT114414.1 , MT568641.1 , 168214.0
MT506885.1 , MT370833.1 , 167365.0
MT438721.1 , MT276330.2 , 167885.0
MT344944.1 , MT339040.1 , 166446.0
MT560689.1 , MT345841.1 , 167723.0
MT459884.1 , MT339040.1 , 166288.0
MT520492.1 , MT358701.1 , 168001.0
MT114414.1 , MT450903.1 , 167924.0
LC534418.1 , MT345841.1 , 168187.0
MT506885.1 , MT375472.1 , 167573.0
MT438721.1 , MT451161.1 , 167556.0
MT344944.1 , MT568641.1 , 168190.0
MT560689.1 , MT276330.2 , 167714.0
MT459884.1 , MT568641.1 , 167912.0
MT520492.1 , MT339040.1 , 166333.0
MT114414.1 , MT325611.1 , 168239.0
LC534418.1 , MT276330.2 , 168220.0
MT506885.1 , MT358701.1 , 167711.0
MT438721.1 , MT446349.1 , 167310.0
MT344944.1 , MT450903.1 , 167885.0
MT560689.1 , MT451161.1 , 167689.0
MT459884.1 , MT450903.1 , 167849.0
MT520492.1 , MT568641.1 , 167992.0
MT114414.1 , MT345841.1 , 168209.0
LC534418.1 , MT451161.1 , 167793.0
MT506885.1 , MT339040.1 , 166022.0
MT438721.1 , MT499204.1 , 167879.0
MT344944.1 , MT325611.1 , 168200.0
MT560689.1 , MT446349.1 , 167525.0
MT459884.1 , MT325611.1 , 167932.0
MT520492.1 , MT450903.1 , 167941.0
MT114414.1 , MT276330.2 , 168236.0
LC534418.1 , MT446349.1 , 167547.0
MT506885.1 , MT568641.1 , 167681.0
MT344944.1 , MT345841.1 , 168194.0
MT560689.1 , MT499204.1 , 167771.0
MT438721.1 , MT419818.1 , 167182.0
MT459884.1 , MT345841.1 , 167878.0
MT520492.1 , MT325611.1 , 168023.0
MT114414.1 , MT451161.1 , 167791.0
LC534418.1 , MT499204.1 , 168214.0
MT506885.1 , MT450903.1 , 167706.0
MT344944.1 , MT276330.2 , 168236.0
MT560689.1 , MT419818.1 , 167363.0
MT438721.1 , MT263074.1 , 167832.0
MT459884.1 , MT276330.2 , 167877.0
MT520492.1 , MT345841.1 , 167962.0
MT114414.1 , MT446349.1 , 167545.0
LC534418.1 , MT419818.1 , 167419.0
MT344944.1 , MT451161.1 , 167800.0
MT506885.1 , MT325611.1 , 167712.0
MT560689.1 , MT263074.1 , 167757.0
MT438721.1 , MT252739.1 , 167799.0
MT459884.1 , MT451161.1 , 167765.0
MT520492.1 , MT276330.2 , 167957.0
MT114414.1 , MT499204.1 , 168266.0
LC534418.1 , MT263074.1 , 168110.0
MT344944.1 , MT446349.1 , 167515.0
MT506885.1 , MT345841.1 , 167655.0
MT560689.1 , MT252739.1 , 167727.0
MT438721.1 , MT451178.1 , 167619.0
MT459884.1 , MT446349.1 , 167571.0
MT114414.1 , MT419818.1 , 167417.0
MT520492.1 , MT451161.1 , 167751.0
LC534418.1 , MT252739.1 , 168036.0
MT506885.1 , MT276330.2 , 167646.0
MT344944.1 , MT499204.1 , 168200.0
MT560689.1 , MT451178.1 , 167775.0
MT438721.1 , MT482130.1 , 167730.0
MT459884.1 , MT499204.1 , 167923.0
MT520492.1 , MT446349.1 , 167582.0
MT114414.1 , MT263074.1 , 168108.0
LC534418.1 , MT451178.1 , 167856.0
MT506885.1 , MT451161.1 , 167650.0
MT344944.1 , MT419818.1 , 167387.0
MT560689.1 , MT482130.1 , 167753.0
MT438721.1 , MT412264.1 , 167429.0
MT459884.1 , MT419818.1 , 167415.0
MT520492.1 , MT499204.1 , 168028.0
MT114414.1 , MT252739.1 , 168034.0
LC534418.1 , MT482130.1 , 167999.0
MT506885.1 , MT446349.1 , 167582.0
MT344944.1 , MT263074.1 , 168069.0
MT560689.1 , MT412264.1 , 167551.0
MT438721.1 , MT291826.1 , 167496.0
MT459884.1 , MT263074.1 , 167955.0
MT520492.1 , MT419818.1 , 167454.0
MT114414.1 , MT451178.1 , 167854.0
LC534418.1 , MT412264.1 , 167666.0
MT506885.1 , MT499204.1 , 167717.0
MT344944.1 , MT252739.1 , 168043.0
MT560689.1 , MT291826.1 , 167483.0
MT438721.1 , MT246482.1 , 167591.0
MT459884.1 , MT252739.1 , 167861.0
MT520492.1 , MT263074.1 , 168000.0
MT114414.1 , MT482130.1 , 168033.0
LC534418.1 , MT291826.1 , 167765.0
MT344944.1 , MT451178.1 , 167815.0
MT506885.1 , MT419818.1 , 167382.0
MT560689.1 , MT246482.1 , 167598.0
MT438721.1 , MT385443.1 , 167880.0
MT459884.1 , MT451178.1 , 167843.0
MT520492.1 , MT252739.1 , 167958.0
MT114414.1 , MT412264.1 , 167664.0
LC534418.1 , MT246482.1 , 167860.0
MT344944.1 , MT482130.1 , 167958.0
MT506885.1 , MT263074.1 , 167689.0
MT560689.1 , MT385443.1 , 167709.0
MT438721.1 , MT412312.1 , 167889.0
MT459884.1 , MT482130.1 , 167852.0
MT520492.1 , MT451178.1 , 167866.0
MT114414.1 , MT291826.1 , 167799.0
MT506885.1 , MT252739.1 , 167659.0
LC534418.1 , MT385443.1 , 168185.0
MT344944.1 , MT412264.1 , 167625.0
MT560689.1 , MT412312.1 , 167727.0
MT438721.1 , MT259257.1 , 167761.0
MT459884.1 , MT412264.1 , 167589.0
MT520492.1 , MT482130.1 , 167949.0
MT506885.1 , MT451178.1 , 167707.0
MT114414.1 , MT246482.1 , 167894.0
LC534418.1 , MT412312.1 , 168224.0
MT344944.1 , MT291826.1 , 167739.0
MT560689.1 , MT259257.1 , 167714.0
MT438721.1 , MT477850.1 , 167872.0
MT459884.1 , MT291826.1 , 167546.0
MT520492.1 , MT412264.1 , 167687.0
MT506885.1 , MT482130.1 , 167685.0
MT114414.1 , MT385443.1 , 168219.0
LC534418.1 , MT259257.1 , 168040.0
MT344944.1 , MT246482.1 , 167867.0
MT560689.1 , MT477850.1 , 167761.0
MT438721.1 , MT506887.1 , 167449.0
MT459884.1 , MT246482.1 , 167661.0
MT520492.1 , MT291826.1 , 167643.0
MT506885.1 , MT412264.1 , 167531.0
MT114414.1 , MT412312.1 , 168268.0
LC534418.1 , MT477850.1 , 168127.0
MT344944.1 , MT385443.1 , 168192.0
MT560689.1 , MT506887.1 , 167678.0
MT438721.1 , MT259286.1 , 167814.0
MT459884.1 , MT385443.1 , 167872.0
MT520492.1 , MT246482.1 , 167758.0
MT506885.1 , MT291826.1 , 167488.0
MT114414.1 , MT259257.1 , 168074.0
MT560689.1 , MT259286.1 , 167768.0
LC534418.1 , MT506887.1 , 167686.0
MT344944.1 , MT412312.1 , 168241.0
MT438721.1 , MT451109.1 , 167615.0
MT459884.1 , MT412312.1 , 167882.0
MT520492.1 , MT385443.1 , 167952.0
MT506885.1 , MT246482.1 , 167603.0
MT114414.1 , MT477850.1 , 168125.0
MT560689.1 , MT451109.1 , 167609.0
LC534418.1 , MT259286.1 , 168083.0
MT344944.1 , MT259257.1 , 168047.0
MT438721.1 , MT451885.1 , 167553.0
MT459884.1 , MT259257.1 , 167826.0
MT520492.1 , MT412312.1 , 167970.0
MT506885.1 , MT385443.1 , 167641.0
MT114414.1 , MT506887.1 , 167684.0
MT560689.1 , MT451885.1 , 167791.0
LC534418.1 , MT451109.1 , 167890.0
MT344944.1 , MT477850.1 , 168086.0
MT438721.1 , MT163718.1 , 167898.0
MT459884.1 , MT477850.1 , 167924.0
MT520492.1 , MT259257.1 , 167923.0
MT506885.1 , MT412312.1 , 167659.0
MT114414.1 , MT259286.1 , 168085.0
MT560689.1 , MT163718.1 , 167727.0
LC534418.1 , MT451885.1 , 167790.0
MT344944.1 , MT506887.1 , 167645.0
MT438721.1 , MT534334.1 , 167894.0
MT459884.1 , MT506887.1 , 167710.0
MT520492.1 , MT477850.1 , 168004.0
MT506885.1 , MT259257.1 , 167646.0
MT114414.1 , MT451109.1 , 167888.0
MT560689.1 , MT534334.1 , 167723.0
LC534418.1 , MT163718.1 , 168216.0
MT344944.1 , MT259286.1 , 168051.0
MT438721.1 , MN994467.1 , 167890.0
MT459884.1 , MT259286.1 , 167916.0
MT520492.1 , MT506887.1 , 167707.0
MT506885.1 , MT477850.1 , 167693.0
MT114414.1 , MT451885.1 , 167788.0
MT560689.1 , MN994467.1 , 167719.0
LC534418.1 , MT534334.1 , 168153.0
MT344944.1 , MT451109.1 , 167825.0
MT459884.1 , MT451109.1 , 167766.0
MT438721.1 , MT370861.1 , 167417.0
MT520492.1 , MT259286.1 , 168025.0
MT506885.1 , MT506887.1 , 167707.0
MT114414.1 , MT163718.1 , 168260.0
MT560689.1 , MT370861.1 , 167632.0
LC534418.1 , MN994467.1 , 168225.0
MT344944.1 , MT451885.1 , 167749.0
MT438721.1 , MT259228.1 , 167903.0
MT459884.1 , MT451885.1 , 167814.0
MT520492.1 , MT451109.1 , 167735.0
MT506885.1 , MT259286.1 , 167714.0
MT114414.1 , MT534334.1 , 168151.0
MT560689.1 , MT259228.1 , 167754.0
LC534418.1 , MT370861.1 , 167654.0
MT344944.1 , MT163718.1 , 168233.0
MT438721.1 , MT412262.1 , 167304.0
MT459884.1 , MT163718.1 , 167890.0
MT520492.1 , MT451885.1 , 167811.0
MT506885.1 , MT451109.1 , 167581.0
MT114414.1 , MN994467.1 , 168241.0
MT560689.1 , MT412262.1 , 167380.0
LC534418.1 , MT259228.1 , 168162.0
MT344944.1 , MT534334.1 , 168099.0
MT459884.1 , MT534334.1 , 167886.0
MT438721.1 , MT358690.1 , 167813.0
MT506885.1 , MT451885.1 , 167695.0
MT520492.1 , MT163718.1 , 167970.0
MT114414.1 , MT370861.1 , 167652.0
MT560689.1 , MT358690.1 , 167659.0
LC534418.1 , MT412262.1 , 167573.0
MT344944.1 , MN994467.1 , 168217.0
MT459884.1 , MN994467.1 , 167882.0
MT438721.1 , MT451366.1 , 166609.0
MT506885.1 , MT163718.1 , 167659.0
MT520492.1 , MT534334.1 , 167966.0
MT114414.1 , MT259228.1 , 168160.0
MT560689.1 , MT451366.1 , 166708.0
LC534418.1 , MT358690.1 , 168086.0
MT344944.1 , MT370861.1 , 167622.0
MT459884.1 , MT370861.1 , 167678.0
MT438721.1 , MT252712.1 , 167422.0
MT506885.1 , MT534334.1 , 167655.0
MT520492.1 , MN994467.1 , 167962.0
MT114414.1 , MT412262.1 , 167607.0
MT560689.1 , MT252712.1 , 167530.0
LC534418.1 , MT451366.1 , 166846.0
MT344944.1 , MT259228.1 , 168108.0
MT459884.1 , MT259228.1 , 167917.0
MT438721.1 , MT252784.1 , 167813.0
MT506885.1 , MN994467.1 , 167651.0
MT520492.1 , MT370861.1 , 167689.0
MT114414.1 , MT358690.1 , 168084.0
MT560689.1 , MT252784.1 , 167694.0
LC534418.1 , MT252712.1 , 167659.0
MT344944.1 , MT412262.1 , 167541.0
MT459884.1 , MT412262.1 , 167432.0
MT438721.1 , MT534330.1 , 167891.0
MT506885.1 , MT370861.1 , 167689.0
MT520492.1 , MT259228.1 , 167981.0
MT114414.1 , MT451366.1 , 166844.0
LC534418.1 , MT252784.1 , 168148.0
MT560689.1 , MT534330.1 , 167720.0
MT344944.1 , MT358690.1 , 168060.0
MT459884.1 , MT358690.1 , 167814.0
MT438721.1 , MT412276.1 , 167743.0
MT506885.1 , MT259228.1 , 167686.0
MT520492.1 , MT412262.1 , 167548.0
MT114414.1 , MT252712.1 , 167657.0
LC534418.1 , MT534330.1 , 168226.0
MT560689.1 , MT412276.1 , 167738.0
MT344944.1 , MT451366.1 , 166860.0
MT459884.1 , MT451366.1 , 166781.0
MT438721.1 , MT375445.1 , 167776.0
MT506885.1 , MT412262.1 , 167399.0
MT520492.1 , MT358690.1 , 167898.0
MT114414.1 , MT252784.1 , 168196.0
LC534418.1 , MT412276.1 , 167981.0
MT560689.1 , MT375445.1 , 167776.0
MT459884.1 , MT252712.1 , 167582.0
MT344944.1 , MT252712.1 , 167627.0
MT438721.1 , MT558664.1 , 167776.0
MT506885.1 , MT358690.1 , 167591.0
MT520492.1 , MT451366.1 , 166804.0
MT114414.1 , MT534330.1 , 168278.0
LC534418.1 , MT375445.1 , 168055.0
MT560689.1 , MT558664.1 , 167771.0
MT459884.1 , MT252784.1 , 167857.0
MT344944.1 , MT252784.1 , 168121.0
MT438721.1 , MT263419.1 , 167682.0
MT506885.1 , MT451366.1 , 166631.0
MT520492.1 , MT252712.1 , 167694.0
MT114414.1 , MT412276.1 , 167979.0
MT560689.1 , MT263419.1 , 167678.0
LC534418.1 , MT558664.1 , 168045.0
MT344944.1 , MT534330.1 , 168190.0
MT459884.1 , MT534330.1 , 167883.0
MT438721.1 , MT451655.1 , 167618.0
MT506885.1 , MT252712.1 , 167549.0
MT520492.1 , MT252784.1 , 167937.0
MT560689.1 , MT451655.1 , 167756.0
MT114414.1 , MT375445.1 , 168089.0
LC534418.1 , MT263419.1 , 167951.0
MT438721.1 , MT438737.1 , 167930.0
MT459884.1 , MT412276.1 , 167856.0
MT344944.1 , MT412276.1 , 167949.0
MT506885.1 , MT252784.1 , 167626.0
MT520492.1 , MT534330.1 , 167963.0
MT560689.1 , MT438737.1 , 167736.0
LC534418.1 , MT451655.1 , 167855.0
MT114414.1 , MT558664.1 , 168079.0
MT438721.1 , MT326074.1 , 167750.0
MT459884.1 , MT375445.1 , 167873.0
MT344944.1 , MT375445.1 , 168023.0
MT506885.1 , MT534330.1 , 167652.0
MT520492.1 , MT412276.1 , 167978.0
MT560689.1 , MT326074.1 , 167766.0
LC534418.1 , MT438737.1 , 168210.0
MT114414.1 , MT263419.1 , 167985.0
MT438721.1 , MT270814.1 , 167372.0
MT344944.1 , MT558664.1 , 168013.0
MT459884.1 , MT558664.1 , 167898.0
MT506885.1 , MT412276.1 , 167684.0
MT520492.1 , MT375445.1 , 167995.0
MT560689.1 , MT270814.1 , 167557.0
LC534418.1 , MT326074.1 , 167992.0
MT114414.1 , MT451655.1 , 167853.0
MT438721.1 , MT429186.1 , 167433.0
MT459884.1 , MT263419.1 , 167741.0
MT344944.1 , MT263419.1 , 167958.0
MT506885.1 , MT375445.1 , 167722.0
MT520492.1 , MT558664.1 , 168020.0
MT560689.1 , MT429186.1 , 167648.0
MT114414.1 , MT438737.1 , 168217.0
LC534418.1 , MT270814.1 , 167609.0
MT438721.1 , LC553260.1 , 167856.0
MT459884.1 , MT451655.1 , 167842.0
MT344944.1 , MT451655.1 , 167814.0
MT506885.1 , MT558664.1 , 167717.0
MT520492.1 , MT263419.1 , 167838.0
MT560689.1 , LC553260.1 , 167742.0
MT114414.1 , MT326074.1 , 167990.0
MT438721.1 , MT470173.1 , 167894.0
LC534418.1 , MT429186.1 , 167670.0
MT459884.1 , MT438737.1 , 167899.0
MT344944.1 , MT438737.1 , 168165.0
MT506885.1 , MT263419.1 , 167653.0
MT520492.1 , MT451655.1 , 167865.0
MT560689.1 , MT470173.1 , 167775.0
MT114414.1 , MT270814.1 , 167607.0
MT438721.1 , MT451238.1 , 167538.0
MT459884.1 , MT326074.1 , 167863.0
LC534418.1 , LC553260.1 , 168125.0
MT344944.1 , MT326074.1 , 167960.0
MT506885.1 , MT451655.1 , 167688.0
MT520492.1 , MT438737.1 , 167979.0
MT560689.1 , MT451238.1 , 167730.0
MT114414.1 , MT429186.1 , 167668.0
MT438721.1 , MT415912.1 , 167834.0
LC534418.1 , MT470173.1 , 168229.0
MT459884.1 , MT270814.1 , 167668.0
MT344944.1 , MT270814.1 , 167568.0
MT506885.1 , MT438737.1 , 167668.0
MT520492.1 , MT326074.1 , 167985.0
MT114414.1 , LC553260.1 , 168159.0
MT560689.1 , MT415912.1 , 167774.0
MT438721.1 , MT520296.1 , 167850.0
MT459884.1 , MT429186.1 , 167694.0
LC534418.1 , MT451238.1 , 167775.0
MT344944.1 , MT429186.1 , 167638.0
MT506885.1 , MT326074.1 , 167712.0
MT520492.1 , MT270814.1 , 167619.0
MT560689.1 , MT520296.1 , 167750.0
MT114414.1 , MT470173.1 , 168281.0
MT438721.1 , MT358741.1 , 167862.0
LC534418.1 , MT415912.1 , 168139.0
MT459884.1 , LC553260.1 , 167940.0
MT344944.1 , LC553260.1 , 168084.0
MT506885.1 , MT270814.1 , 167527.0
MT520492.1 , MT429186.1 , 167705.0
MT560689.1 , MT358741.1 , 167754.0
MT114414.1 , MT451238.1 , 167773.0
MT459884.1 , MT470173.1 , 167938.0
MT344944.1 , MT470173.1 , 168206.0
MT438721.1 , MN996528.1 , 167934.0
LC534418.1 , MT520296.1 , 168145.0
MT506885.1 , MT429186.1 , 167705.0
MT520492.1 , LC553260.1 , 167985.0
MT560689.1 , MN996528.1 , 167763.0
MT114414.1 , MT415912.1 , 168173.0
MT459884.1 , MT451238.1 , 167799.0
MT438721.1 , MT326100.1 , 167834.0
MT344944.1 , MT451238.1 , 167743.0
LC534418.1 , MT358741.1 , 168149.0
MT506885.1 , LC553260.1 , 167674.0
MT520492.1 , MT470173.1 , 168018.0
MT560689.1 , MT326100.1 , 167721.0
MT114414.1 , MT520296.1 , 168143.0
MT459884.1 , MT415912.1 , 167926.0
MT438721.1 , MT451119.1 , 167520.0
MT344944.1 , MT415912.1 , 168107.0
LC534418.1 , MN996528.1 , 168269.0
MT506885.1 , MT470173.1 , 167707.0
MT520492.1 , MT451238.1 , 167810.0
MT560689.1 , MT451119.1 , 167653.0
MT114414.1 , MT358741.1 , 168175.0
MT459884.1 , MT520296.1 , 167902.0
MT438721.1 , MT293186.1 , 167805.0
MT344944.1 , MT520296.1 , 168104.0
LC534418.1 , MT326100.1 , 168103.0
MT506885.1 , MT451238.1 , 167705.0
MT520492.1 , MT415912.1 , 168003.0
MT560689.1 , MT293186.1 , 167671.0
MT114414.1 , MN996528.1 , 168321.0
MT459884.1 , MT358741.1 , 167906.0
MT438721.1 , MT326121.1 , 166416.0
MT344944.1 , MT358741.1 , 168117.0
LC534418.1 , MT451119.1 , 167768.0
MT506885.1 , MT415912.1 , 167720.0
MT520492.1 , MT520296.1 , 167993.0
MT560689.1 , MT326121.1 , 166444.0
MT114414.1 , MT326100.1 , 168137.0
MT459884.1 , MN996528.1 , 167926.0
MT438721.1 , MT325629.1 , 167882.0
MT344944.1 , MN996528.1 , 168233.0
LC534418.1 , MT293186.1 , 168074.0
MT506885.1 , MT520296.1 , 167682.0
MT520492.1 , MT358741.1 , 168011.0
MT560689.1 , MT325629.1 , 167774.0
MT114414.1 , MT451119.1 , 167766.0
MT459884.1 , MT326100.1 , 167884.0
MT438721.1 , MT534305.1 , 167897.0
MT344944.1 , MT326100.1 , 168110.0
LC534418.1 , MT326121.1 , 166685.0
MT506885.1 , MT358741.1 , 167700.0
MT520492.1 , MN996528.1 , 168006.0
MT560689.1 , MT534305.1 , 167726.0
MT114414.1 , MT293186.1 , 168108.0
MT459884.1 , MT451119.1 , 167729.0
MT438721.1 , MT459883.1 , 167670.0
MT344944.1 , MT451119.1 , 167703.0
LC534418.1 , MT325629.1 , 168217.0
MT506885.1 , MN996528.1 , 167695.0
MT520492.1 , MT326100.1 , 167964.0
MT560689.1 , MT459883.1 , 167716.0
MT114414.1 , MT326121.1 , 166719.0
MT459884.1 , MT293186.1 , 167834.0
MT438721.1 , MT510728.1 , 167900.0
MT344944.1 , MT293186.1 , 168081.0
LC534418.1 , MT534305.1 , 168165.0
MT520492.1 , MT451119.1 , 167715.0
MT506885.1 , MT326100.1 , 167653.0
MT560689.1 , MT510728.1 , 167729.0
MT114414.1 , MT325629.1 , 168233.0
MT459884.1 , MT326121.1 , 166501.0
MT438721.1 , MT451044.1 , 167505.0
MT344944.1 , MT326121.1 , 166701.0
LC534418.1 , MT459883.1 , 167918.0
MT520492.1 , MT293186.1 , 167914.0
MT506885.1 , MT451119.1 , 167634.0
MT560689.1 , MT451044.1 , 167634.0
MT114414.1 , MT534305.1 , 168163.0
MT459884.1 , MT325629.1 , 167926.0
MT438721.1 , MT325580.1 , 167888.0
MT344944.1 , MT325629.1 , 168194.0
LC534418.1 , MT510728.1 , 168235.0
MT520492.1 , MT326121.1 , 166592.0
MT506885.1 , MT293186.1 , 167603.0
MT560689.1 , MT325580.1 , 167780.0
MT114414.1 , MT459883.1 , 167916.0
MT459884.1 , MT534305.1 , 167889.0
MT438721.1 , MT477845.1 , 167856.0
MT344944.1 , MT534305.1 , 168111.0
LC534418.1 , MT451044.1 , 167742.0
MT520492.1 , MT325629.1 , 168017.0
MT506885.1 , MT326121.1 , 166443.0
MT560689.1 , MT477845.1 , 167745.0
MT114414.1 , MT510728.1 , 168287.0
MT459884.1 , MT459883.1 , 167879.0
MT438721.1 , MT451101.1 , 167538.0
MT344944.1 , MT459883.1 , 167853.0
LC534418.1 , MT325580.1 , 168223.0
MT520492.1 , MT534305.1 , 167969.0
MT506885.1 , MT325629.1 , 167706.0
MT560689.1 , MT451101.1 , 167723.0
MT114414.1 , MT451044.1 , 167740.0
MT459884.1 , MT510728.1 , 167892.0
MT438721.1 , MT019532.1 , 167934.0
MT344944.1 , MT510728.1 , 168227.0
LC534418.1 , MT477845.1 , 168111.0
MT520492.1 , MT459883.1 , 167848.0
MT506885.1 , MT534305.1 , 167658.0
MT560689.1 , MT019532.1 , 167763.0
MT114414.1 , MT325580.1 , 168239.0
MT459884.1 , MT451044.1 , 167714.0
MT438721.1 , MT252696.1 , 167591.0
MT344944.1 , MT451044.1 , 167756.0
LC534418.1 , MT451101.1 , 167775.0
MT520492.1 , MT510728.1 , 167972.0
MT506885.1 , MT459883.1 , 167659.0
MT560689.1 , MT252696.1 , 167657.0
MT459884.1 , MT325580.1 , 167932.0
MT114414.1 , MT477845.1 , 168109.0
MT438721.1 , MT326091.1 , 166824.0
MT344944.1 , MT325580.1 , 168200.0
LC534418.1 , MT019532.1 , 168269.0
MT520492.1 , MT451044.1 , 167700.0
MT506885.1 , MT510728.1 , 167661.0
MT560689.1 , MT326091.1 , 166822.0
MT459884.1 , MT477845.1 , 167943.0
MT114414.1 , MT451101.1 , 167773.0
MT438721.1 , MT482132.1 , 167815.0
MT344944.1 , MT477845.1 , 168070.0
LC534418.1 , MT252696.1 , 167828.0
MT520492.1 , MT325580.1 , 168023.0
MT506885.1 , MT451044.1 , 167604.0
MT560689.1 , MT482132.1 , 167771.0
MT459884.1 , MT451101.1 , 167834.0
MT114414.1 , MT019532.1 , 168317.0
MT438721.1 , MT322405.1 , 167879.0
MT344944.1 , MT451101.1 , 167734.0
LC534418.1 , MT326091.1 , 167104.0
MT520492.1 , MT477845.1 , 167988.0
MT506885.1 , MT325580.1 , 167712.0
MT560689.1 , MT322405.1 , 167780.0
MT459884.1 , MT019532.1 , 167926.0
MT114414.1 , MT252696.1 , 167826.0
MT438721.1 , MT457391.1 , 167023.0
MT344944.1 , MT019532.1 , 168233.0
LC534418.1 , MT482132.1 , 168118.0
MT520492.1 , MT451101.1 , 167785.0
MT506885.1 , MT477845.1 , 167677.0
MT560689.1 , MT457391.1 , 167069.0
MT459884.1 , MT252696.1 , 167709.0
MT438721.1 , MT326132.1 , 167842.0
MT114414.1 , MT326091.1 , 167138.0
MT344944.1 , MT252696.1 , 167796.0
LC534418.1 , MT322405.1 , 168214.0
MT520492.1 , MT019532.1 , 168006.0
MT506885.1 , MT451101.1 , 167684.0
MT560689.1 , MT326132.1 , 167768.0
MT459884.1 , MT326091.1 , 166883.0
MT438721.1 , MT039890.1 , 167870.0
MT114414.1 , MT482132.1 , 168130.0
MT344944.1 , MT326091.1 , 167048.0
LC534418.1 , MT457391.1 , 167296.0
MT520492.1 , MT252696.1 , 167831.0
MT506885.1 , MT019532.1 , 167695.0
MT560689.1 , MT039890.1 , 167699.0
MT459884.1 , MT482132.1 , 167923.0
MT438721.1 , MT509509.1 , 167545.0
MT114414.1 , MT322405.1 , 168257.0
MT344944.1 , MT482132.1 , 168100.0
LC534418.1 , MT326132.1 , 168133.0
MT520492.1 , MT326091.1 , 166980.0
MT506885.1 , MT252696.1 , 167676.0
MT560689.1 , MT509509.1 , 167788.0
MT459884.1 , MT322405.1 , 167932.0
MT438721.1 , MT259253.1 , 167452.0
MT114414.1 , MT457391.1 , 167300.0
MT344944.1 , MT322405.1 , 168182.0
LC534418.1 , MT039890.1 , 168205.0
MT520492.1 , MT482132.1 , 168012.0
MT506885.1 , MT326091.1 , 166832.0
MT560689.1 , MT259253.1 , 167439.0
MT459884.1 , MT457391.1 , 167226.0
MT438721.1 , MT450897.1 , 167842.0
MT114414.1 , MT326132.1 , 168167.0
MT344944.1 , MT457391.1 , 167255.0
LC534418.1 , MT509509.1 , 167782.0
MT520492.1 , MT322405.1 , 168023.0
MT506885.1 , MT482132.1 , 167717.0
MT560689.1 , MT450897.1 , 167774.0
MT459884.1 , MT326132.1 , 167917.0
MT438721.1 , MT438736.1 , 167921.0
MT114414.1 , MT039890.1 , 168257.0
MT344944.1 , MT326132.1 , 168101.0
LC534418.1 , MT259253.1 , 167721.0
MT520492.1 , MT457391.1 , 167195.0
MT506885.1 , MT322405.1 , 167712.0
MT560689.1 , MT438736.1 , 167727.0
MT459884.1 , MT039890.1 , 167862.0
MT438721.1 , MT439289.1 , 167776.0
MT114414.1 , MT509509.1 , 167780.0
MT344944.1 , MT039890.1 , 168169.0
LC534418.1 , MT450897.1 , 168145.0
MT520492.1 , MT326132.1 , 168017.0
MT560689.1 , MT439289.1 , 167780.0
MT506885.1 , MT457391.1 , 167039.0
MT459884.1 , MT509509.1 , 167806.0
MT438721.1 , MT477862.1 , 167872.0
MT114414.1 , MT259253.1 , 167755.0
MT344944.1 , MT509509.1 , 167741.0
LC534418.1 , MT438736.1 , 168157.0
MT506885.1 , MT326132.1 , 167714.0
MT560689.1 , MT477862.1 , 167764.0
MT520492.1 , MT039890.1 , 167942.0
MT459884.1 , MT259253.1 , 167502.0
MT438721.1 , MT460113.1 , 167898.0
LC534418.1 , MT439289.1 , 168065.0
MT114414.1 , MT450897.1 , 168161.0
MT344944.1 , MT259253.1 , 167728.0
MT506885.1 , MT039890.1 , 167631.0
MT560689.1 , MT460113.1 , 167727.0
MT520492.1 , MT509509.1 , 167803.0
MT459884.1 , MT450897.1 , 167926.0
MT438721.1 , MT451086.1 , 167266.0
LC534418.1 , MT477862.1 , 168175.0
MT114414.1 , MT438736.1 , 168155.0
MT344944.1 , MT450897.1 , 168122.0
MT506885.1 , MT509509.1 , 167692.0
MT560689.1 , MT451086.1 , 167466.0
MT520492.1 , MT259253.1 , 167599.0
