Source , Target , Score
MT558657.1 , MT326048.1 , 168107.0
MT438744.1 , MT558658.1 , 168094.0
MT412275.1 , MT451581.1 , 167783.0
MT371047.1 , MT370841.1 , 167306.0
MT345885.1 , MT558658.1 , 167983.0
MT246452.1 , MT370841.1 , 167346.0
MT472626.1 , MT506540.1 , 167875.0
MT412302.1 , MT558658.1 , 168089.0
MT438744.1 , MT370841.1 , 167333.0
MT558657.1 , MT435081.1 , 167783.0
MT412275.1 , MT358681.1 , 167907.0
MT371047.1 , MT429185.1 , 167631.0
MT345885.1 , MT370841.1 , 167292.0
MT246452.1 , MT429185.1 , 167649.0
MT412302.1 , MT370841.1 , 167304.0
MT472626.1 , MT506649.1 , 167900.0
MT438744.1 , MT429185.1 , 167664.0
MT558657.1 , MT558658.1 , 168152.0
MT412275.1 , MT326048.1 , 167915.0
MT371047.1 , MT506540.1 , 167808.0
MT345885.1 , MT429185.1 , 167714.0
MT246452.1 , MT506540.1 , 167826.0
MT412302.1 , MT429185.1 , 167687.0
MT472626.1 , MT477904.1 , 168209.0
MT438744.1 , MT506540.1 , 167841.0
MT558657.1 , MT370841.1 , 167276.0
MT412275.1 , MT435081.1 , 167736.0
MT371047.1 , MT506649.1 , 167833.0
MT345885.1 , MT506540.1 , 167877.0
MT246452.1 , MT506649.1 , 167851.0
MT412302.1 , MT506540.1 , 167864.0
MT472626.1 , MT450963.1 , 167852.0
MT438744.1 , MT506649.1 , 167866.0
MT558657.1 , MT429185.1 , 167670.0
MT412275.1 , MT558658.1 , 167919.0
MT371047.1 , MT477904.1 , 168217.0
MT345885.1 , MT506649.1 , 167902.0
MT246452.1 , MT477904.1 , 168212.0
MT472626.1 , MT451162.1 , 167834.0
MT412302.1 , MT506649.1 , 167889.0
MT438744.1 , MT477904.1 , 168143.0
MT558657.1 , MT506540.1 , 167847.0
MT412275.1 , MT370841.1 , 167320.0
MT371047.1 , MT450963.1 , 167785.0
MT345885.1 , MT477904.1 , 168142.0
MT246452.1 , MT450963.1 , 167803.0
MT472626.1 , MT511076.1 , 168196.0
MT412302.1 , MT477904.1 , 168234.0
MT558657.1 , MT506649.1 , 167872.0
MT438744.1 , MT450963.1 , 167818.0
MT412275.1 , MT429185.1 , 167623.0
MT371047.1 , MT451162.1 , 167767.0
MT345885.1 , MT450963.1 , 167854.0
MT246452.1 , MT451162.1 , 167785.0
MT472626.1 , MT482133.1 , 167639.0
MT412302.1 , MT450963.1 , 167841.0
MT438744.1 , MT451162.1 , 167800.0
MT558657.1 , MT477904.1 , 168241.0
MT412275.1 , MT506540.1 , 167800.0
MT371047.1 , MT511076.1 , 168204.0
MT345885.1 , MT451162.1 , 167811.0
MT246452.1 , MT511076.1 , 168193.0
MT472626.1 , MT534314.1 , 168216.0
MT412302.1 , MT451162.1 , 167823.0
MT558657.1 , MT450963.1 , 167824.0
MT438744.1 , MT511076.1 , 168113.0
MT412275.1 , MT506649.1 , 167825.0
MT371047.1 , MT482133.1 , 167563.0
MT345885.1 , MT511076.1 , 168110.0
MT246452.1 , MT482133.1 , 167567.0
MT472626.1 , MT350278.1 , 168224.0
MT412302.1 , MT511076.1 , 168253.0
MT558657.1 , MT451162.1 , 167795.0
MT438744.1 , MT482133.1 , 167561.0
MT412275.1 , MT477904.1 , 167928.0
MT371047.1 , MT534314.1 , 168276.0
MT345885.1 , MT482133.1 , 167428.0
MT246452.1 , MT534314.1 , 168253.0
MT472626.1 , MT325617.1 , 168286.0
MT412302.1 , MT482133.1 , 167580.0
MT558657.1 , MT511076.1 , 168219.0
MT438744.1 , MT534314.1 , 168163.0
MT412275.1 , MT450963.1 , 167777.0
MT371047.1 , MT350278.1 , 168200.0
MT345885.1 , MT534314.1 , 168085.0
MT246452.1 , MT350278.1 , 168261.0
MT412302.1 , MT534314.1 , 168202.0
MT472626.1 , MT533235.1 , 167471.0
MT438744.1 , MT350278.1 , 168157.0
MT558657.1 , MT482133.1 , 167550.0
MT412275.1 , MT451162.1 , 167759.0
MT371047.1 , MT325617.1 , 168210.0
MT345885.1 , MT350278.1 , 167995.0
MT246452.1 , MT325617.1 , 168205.0
MT412302.1 , MT350278.1 , 168112.0
MT472626.1 , MT483702.1 , 167432.0
MT438744.1 , MT325617.1 , 168167.0
MT558657.1 , MT534314.1 , 168203.0
MT412275.1 , MT511076.1 , 167921.0
MT371047.1 , MT533235.1 , 167456.0
MT345885.1 , MT325617.1 , 168057.0
MT246452.1 , MT533235.1 , 167502.0
MT472626.1 , MT325568.1 , 168216.0
MT412302.1 , MT325617.1 , 168174.0
MT438744.1 , MT533235.1 , 167489.0
MT558657.1 , MT350278.1 , 168117.0
MT412275.1 , MT482133.1 , 167377.0
MT371047.1 , MT483702.1 , 167371.0
MT345885.1 , MT533235.1 , 167448.0
MT246452.1 , MT483702.1 , 167383.0
MT472626.1 , MT520377.1 , 167998.0
MT412302.1 , MT533235.1 , 167460.0
MT438744.1 , MT483702.1 , 167398.0
MT558657.1 , MT325617.1 , 168179.0
MT412275.1 , MT534314.1 , 167948.0
MT371047.1 , MT325568.1 , 168192.0
MT345885.1 , MT483702.1 , 167420.0
MT472626.1 , MT467263.1 , 167781.0
MT246452.1 , MT325568.1 , 168253.0
MT412302.1 , MT483702.1 , 167421.0
MT412275.1 , MT350278.1 , 168008.0
MT438744.1 , MT325568.1 , 168149.0
MT558657.1 , MT533235.1 , 167432.0
MT371047.1 , MT520377.1 , 167931.0
MT345885.1 , MT325568.1 , 167987.0
MT472626.1 , MT470127.1 , 168254.0
MT246452.1 , MT520377.1 , 167949.0
MT412302.1 , MT325568.1 , 168104.0
MT412275.1 , MT325617.1 , 167952.0
MT438744.1 , MT520377.1 , 167964.0
MT371047.1 , MT467263.1 , 167714.0
MT558657.1 , MT483702.1 , 167418.0
MT345885.1 , MT520377.1 , 167984.0
MT472626.1 , MT461668.1 , 168092.0
MT246452.1 , MT467263.1 , 167732.0
MT412302.1 , MT520377.1 , 167981.0
MT412275.1 , MT533235.1 , 167476.0
MT371047.1 , MT470127.1 , 168262.0
MT438744.1 , MT467263.1 , 167747.0
MT558657.1 , MT325568.1 , 168109.0
MT345885.1 , MT467263.1 , 167769.0
MT472626.1 , MT506201.1 , 167933.0
MT246452.1 , MT470127.1 , 168225.0
MT412302.1 , MT467263.1 , 167770.0
MT412275.1 , MT483702.1 , 167357.0
MT371047.1 , MT461668.1 , 168109.0
MT438744.1 , MT470127.1 , 168135.0
MT558657.1 , MT520377.1 , 167970.0
MT345885.1 , MT470127.1 , 168109.0
MT246452.1 , MT461668.1 , 168091.0
MT472626.1 , MT326104.1 , 167815.0
MT412302.1 , MT470127.1 , 168226.0
MT412275.1 , MT325568.1 , 168000.0
MT438744.1 , MT461668.1 , 168022.0
MT371047.1 , MT506201.1 , 167878.0
MT558657.1 , MT467263.1 , 167767.0
MT345885.1 , MT461668.1 , 168144.0
MT246452.1 , MT506201.1 , 167896.0
MT472626.1 , MT472626.1 , 168295.0
MT412275.1 , MT520377.1 , 167919.0
MT412302.1 , MT461668.1 , 168153.0
MT438744.1 , MT506201.1 , 167867.0
MT371047.1 , MT326104.1 , 167800.0
MT558657.1 , MT470127.1 , 168227.0
MT345885.1 , MT506201.1 , 167947.0
MT246452.1 , MT326104.1 , 167884.0
MT472626.1 , MT438744.1 , 168155.0
MT412275.1 , MT467263.1 , 167706.0
MT412302.1 , MT506201.1 , 167934.0
MT438744.1 , MT326104.1 , 167833.0
MT371047.1 , MT472626.1 , 168198.0
MT558657.1 , MT461668.1 , 168129.0
MT345885.1 , MT326104.1 , 167780.0
MT246452.1 , MT472626.1 , 168193.0
MT472626.1 , MT371047.1 , 168198.0
MT412275.1 , MT470127.1 , 167920.0
MT412302.1 , MT326104.1 , 167798.0
MT438744.1 , MT472626.1 , 168155.0
MT371047.1 , MT438744.1 , 168131.0
MT558657.1 , MT506201.1 , 167941.0
MT345885.1 , MT472626.1 , 168045.0
MT246452.1 , MT438744.1 , 168158.0
MT472626.1 , MT345885.1 , 168045.0
MT412275.1 , MT461668.1 , 167915.0
MT412302.1 , MT472626.1 , 168162.0
MT438744.1 , MT438744.1 , 168217.0
MT371047.1 , MT371047.1 , 168382.0
MT558657.1 , MT326104.1 , 167776.0
MT345885.1 , MT438744.1 , 167979.0
MT472626.1 , MT246452.1 , 168193.0
MT246452.1 , MT371047.1 , 168221.0
MT412275.1 , MT506201.1 , 167798.0
MT412302.1 , MT438744.1 , 168096.0
MT438744.1 , MT371047.1 , 168131.0
MT371047.1 , MT345885.1 , 168062.0
MT558657.1 , MT472626.1 , 168167.0
MT345885.1 , MT371047.1 , 168062.0
MT472626.1 , MT412302.1 , 168162.0
MT246452.1 , MT345885.1 , 168048.0
MT412275.1 , MT326104.1 , 167858.0
MT412302.1 , MT371047.1 , 168170.0
MT438744.1 , MT345885.1 , 167979.0
MT371047.1 , MT246452.1 , 168221.0
MT558657.1 , MT438744.1 , 168096.0
MT345885.1 , MT345885.1 , 168266.0
MT472626.1 , MT558657.1 , 168167.0
MT246452.1 , MT246452.1 , 168324.0
MT412275.1 , MT472626.1 , 167940.0
MT412302.1 , MT345885.1 , 168190.0
MT371047.1 , MT412302.1 , 168170.0
MT438744.1 , MT246452.1 , 168158.0
MT558657.1 , MT371047.1 , 168171.0
MT246452.1 , MT412302.1 , 168165.0
MT345885.1 , MT246452.1 , 168048.0
MT472626.1 , MT412275.1 , 167940.0
MT412275.1 , MT438744.1 , 167958.0
MT412302.1 , MT246452.1 , 168165.0
MT371047.1 , MT558657.1 , 168171.0
MT558657.1 , MT345885.1 , 168097.0
MT438744.1 , MT412302.1 , 168096.0
MT246452.1 , MT558657.1 , 168170.0
MT472626.1 , MT375466.1 , 168006.0
MT345885.1 , MT412302.1 , 168190.0
MT412275.1 , MT371047.1 , 167925.0
MT371047.1 , MT412275.1 , 167925.0
MT412302.1 , MT412302.1 , 168356.0
MT558657.1 , MT246452.1 , 168170.0
MT438744.1 , MT558657.1 , 168096.0
MT246452.1 , MT412275.1 , 168009.0
MT472626.1 , MT450905.1 , 168014.0
MT345885.1 , MT558657.1 , 168097.0
MT412275.1 , MT345885.1 , 167909.0
MT371047.1 , MT375466.1 , 168023.0
MT412302.1 , MT558657.1 , 168203.0
MT438744.1 , MT412275.1 , 167958.0
MT558657.1 , MT412302.1 , 168203.0
MT246452.1 , MT375466.1 , 168009.0
MT472626.1 , MT252792.1 , 167969.0
MT345885.1 , MT412275.1 , 167909.0
MT412275.1 , MT246452.1 , 168009.0
MT371047.1 , MT450905.1 , 168019.0
MT412302.1 , MT412275.1 , 167923.0
MT438744.1 , MT375466.1 , 167940.0
MT558657.1 , MT558657.1 , 168327.0
MT246452.1 , MT450905.1 , 168017.0
MT472626.1 , MT385437.1 , 168175.0
MT412275.1 , MT412302.1 , 167923.0
MT345885.1 , MT375466.1 , 168058.0
MT371047.1 , MT252792.1 , 167986.0
MT412302.1 , MT375466.1 , 168052.0
MT438744.1 , MT450905.1 , 167948.0
MT558657.1 , MT412275.1 , 167901.0
MT246452.1 , MT252792.1 , 167972.0
MT412275.1 , MT558657.1 , 167901.0
MT345885.1 , MT450905.1 , 168074.0
MT472626.1 , MT263406.1 , 168097.0
MT371047.1 , MT385437.1 , 168183.0
MT412302.1 , MT450905.1 , 168075.0
MT438744.1 , MT252792.1 , 167903.0
MT558657.1 , MT375466.1 , 168038.0
MT246452.1 , MT385437.1 , 168178.0
MT412275.1 , MT412275.1 , 168035.0
MT345885.1 , MT252792.1 , 168003.0
MT472626.1 , MT470161.1 , 168265.0
MT371047.1 , MT263406.1 , 168106.0
MT412302.1 , MT252792.1 , 168021.0
MT438744.1 , MT385437.1 , 168109.0
MT558657.1 , MT450905.1 , 168082.0
MT246452.1 , MT263406.1 , 168100.0
MT472626.1 , MT252804.1 , 168036.0
MT412275.1 , MT375466.1 , 167841.0
MT345885.1 , MT385437.1 , 168112.0
MT371047.1 , MT470161.1 , 168273.0
MT438744.1 , MT263406.1 , 168031.0
MT412302.1 , MT385437.1 , 168204.0
MT558657.1 , MT252792.1 , 168017.0
MT246452.1 , MT470161.1 , 168236.0
MT472626.1 , MT439271.1 , 168029.0
MT345885.1 , MT263406.1 , 168165.0
MT412275.1 , MT450905.1 , 167879.0
MT371047.1 , MT252804.1 , 168105.0
MT438744.1 , MT470161.1 , 168146.0
MT412302.1 , MT263406.1 , 168182.0
MT558657.1 , MT385437.1 , 168207.0
MT246452.1 , MT252804.1 , 168157.0
MT472626.1 , MT449664.1 , 168155.0
MT345885.1 , MT470161.1 , 168131.0
MT412275.1 , MT252792.1 , 167827.0
MT371047.1 , MT439271.1 , 167953.0
MT438744.1 , MT252804.1 , 168022.0
MT412302.1 , MT470161.1 , 168237.0
MT558657.1 , MT263406.1 , 168139.0
MT246452.1 , MT439271.1 , 167980.0
MT472626.1 , MT459874.1 , 167935.0
MT345885.1 , MT252804.1 , 168075.0
MT412275.1 , MT385437.1 , 167898.0
MT371047.1 , MT449664.1 , 168131.0
MT438744.1 , MT439271.1 , 167995.0
MT412302.1 , MT252804.1 , 168098.0
MT558657.1 , MT470161.1 , 168249.0
MT246452.1 , MT449664.1 , 168158.0
MT345885.1 , MT439271.1 , 167941.0
MT472626.1 , MT568637.1 , 168141.0
MT412275.1 , MT263406.1 , 167909.0
MT371047.1 , MT459874.1 , 167860.0
MT438744.1 , MT449664.1 , 168197.0
MT412302.1 , MT439271.1 , 168018.0
MT558657.1 , MT252804.1 , 168057.0
MT345885.1 , MT449664.1 , 167983.0
MT246452.1 , MT459874.1 , 167886.0
MT472626.1 , MT457399.1 , 168138.0
MT412275.1 , MT470161.1 , 167931.0
MT371047.1 , MT568637.1 , 168117.0
MT438744.1 , MT459874.1 , 167901.0
MT412302.1 , MT449664.1 , 168100.0
MT558657.1 , MT439271.1 , 168001.0
MT345885.1 , MT459874.1 , 167874.0
MT472626.1 , MT551606.1 , 167995.0
MT246452.1 , MT568637.1 , 168144.0
MT412275.1 , MT252804.1 , 167985.0
MT371047.1 , MT457399.1 , 168146.0
MT438744.1 , MT568637.1 , 168159.0
MT412302.1 , MT459874.1 , 167959.0
MT558657.1 , MT449664.1 , 168096.0
MT472626.1 , MT459844.1 , 167883.0
MT345885.1 , MT568637.1 , 167969.0
MT246452.1 , MT457399.1 , 168173.0
MT412275.1 , MT439271.1 , 167859.0
MT438744.1 , MT457399.1 , 168124.0
MT371047.1 , MT551606.1 , 167920.0
MT412302.1 , MT568637.1 , 168086.0
MT558657.1 , MT459874.1 , 167896.0
MT345885.1 , MT457399.1 , 167994.0
MT246452.1 , MT551606.1 , 167946.0
MT472626.1 , MT252680.1 , 167833.0
MT412275.1 , MT449664.1 , 167962.0
MT371047.1 , MT459844.1 , 167871.0
MT438744.1 , MT551606.1 , 167961.0
MT412302.1 , MT457399.1 , 168111.0
MT558657.1 , MT568637.1 , 168082.0
MT472626.1 , MT246474.1 , 168143.0
MT345885.1 , MT551606.1 , 167945.0
MT246452.1 , MT459844.1 , 167886.0
MT412275.1 , MT459874.1 , 167822.0
MT412302.1 , MT551606.1 , 167984.0
MT371047.1 , MT252680.1 , 167818.0
MT438744.1 , MT459844.1 , 167901.0
MT558657.1 , MT457399.1 , 168111.0
MT472626.1 , MT510721.1 , 166843.0
MT246452.1 , MT252680.1 , 167902.0
MT345885.1 , MT459844.1 , 167822.0
MT412275.1 , MT568637.1 , 167960.0
MT412302.1 , MT459844.1 , 167872.0
MT371047.1 , MT246474.1 , 168176.0
MT438744.1 , MT252680.1 , 167851.0
MT558657.1 , MT551606.1 , 167967.0
MT472626.1 , MT520204.1 , 168181.0
MT246452.1 , MT246474.1 , 168260.0
MT345885.1 , MT252680.1 , 167798.0
MT412275.1 , MT457399.1 , 167909.0
MT412302.1 , MT252680.1 , 167816.0
MT371047.1 , MT510721.1 , 166828.0
MT558657.1 , MT459844.1 , 167844.0
MT438744.1 , MT246474.1 , 168124.0
MT472626.1 , MT358643.1 , 168268.0
MT345885.1 , MT246474.1 , 168036.0
MT246452.1 , MT510721.1 , 166846.0
MT412275.1 , MT551606.1 , 167882.0
MT412302.1 , MT246474.1 , 168127.0
MT558657.1 , MT252680.1 , 167794.0
MT371047.1 , MT520204.1 , 168105.0
MT438744.1 , MT510721.1 , 166861.0
MT472626.1 , MT536181.1 , 167656.0
MT345885.1 , MT510721.1 , 166820.0
MT246452.1 , MT520204.1 , 168132.0
MT412275.1 , MT459844.1 , 167822.0
MT412302.1 , MT510721.1 , 166832.0
MT371047.1 , MT358643.1 , 168276.0
MT558657.1 , MT246474.1 , 168132.0
MT438744.1 , MT520204.1 , 168139.0
MT472626.1 , MT520523.1 , 168216.0
MT246452.1 , MT358643.1 , 168239.0
MT345885.1 , MT520204.1 , 168043.0
MT412302.1 , MT520204.1 , 168135.0
MT412275.1 , MT252680.1 , 167876.0
MT558657.1 , MT510721.1 , 166804.0
MT371047.1 , MT536181.1 , 167589.0
MT438744.1 , MT358643.1 , 168149.0
MT472626.1 , MT451151.1 , 167892.0
MT246452.1 , MT536181.1 , 167607.0
MT345885.1 , MT358643.1 , 168123.0
MT412275.1 , MT246474.1 , 168001.0
MT412302.1 , MT358643.1 , 168240.0
MT558657.1 , MT520204.1 , 168133.0
MT371047.1 , MT520523.1 , 168140.0
MT438744.1 , MT536181.1 , 167622.0
MT472626.1 , MT370988.1 , 167366.0
MT246452.1 , MT520523.1 , 168161.0
MT345885.1 , MT536181.1 , 167672.0
MT412275.1 , MT510721.1 , 166820.0
MT412302.1 , MT536181.1 , 167645.0
MT558657.1 , MT358643.1 , 168241.0
MT371047.1 , MT451151.1 , 167825.0
MT438744.1 , MT520523.1 , 168139.0
MT472626.1 , MT460128.1 , 168245.0
MT246452.1 , MT451151.1 , 167843.0
MT345885.1 , MT520523.1 , 168013.0
MT412275.1 , MT520204.1 , 167937.0
MT412302.1 , MT520523.1 , 168130.0
MT558657.1 , MT536181.1 , 167628.0
MT371047.1 , MT370988.1 , 167305.0
MT438744.1 , MT451151.1 , 167858.0
MT472626.1 , MT438754.1 , 168211.0
MT345885.1 , MT451151.1 , 167869.0
MT246452.1 , MT370988.1 , 167317.0
MT412275.1 , MT358643.1 , 167934.0
MT412302.1 , MT451151.1 , 167881.0
MT558657.1 , MT520523.1 , 168135.0
MT371047.1 , MT460128.1 , 168253.0
MT438744.1 , MT370988.1 , 167332.0
MT472626.1 , MT459869.1 , 167935.0
MT345885.1 , MT370988.1 , 167368.0
MT246452.1 , MT460128.1 , 168230.0
MT412302.1 , MT370988.1 , 167355.0
MT412275.1 , MT536181.1 , 167581.0
MT558657.1 , MT451151.1 , 167853.0
MT371047.1 , MT438754.1 , 168187.0
MT438744.1 , MT460128.1 , 168140.0
MT472626.1 , MT535488.1 , 168248.0
MT246452.1 , MT438754.1 , 168186.0
MT345885.1 , MT460128.1 , 168114.0
MT412302.1 , MT460128.1 , 168266.0
MT558657.1 , MT370988.1 , 167338.0
MT412275.1 , MT520523.1 , 167924.0
MT371047.1 , MT459869.1 , 167860.0
MT438744.1 , MT438754.1 , 168180.0
MT472626.1 , MT259249.1 , 167780.0
MT558657.1 , MT460128.1 , 168232.0
MT412302.1 , MT438754.1 , 168103.0
MT345885.1 , MT438754.1 , 167986.0
MT246452.1 , MT459869.1 , 167886.0
MT412275.1 , MT451151.1 , 167817.0
MT371047.1 , MT535488.1 , 168256.0
MT438744.1 , MT459869.1 , 167901.0
MT472626.1 , MT446342.1 , 167632.0
MT558657.1 , MT438754.1 , 168108.0
MT246452.1 , MT535488.1 , 168219.0
MT412302.1 , MT459869.1 , 167959.0
MT345885.1 , MT459869.1 , 167874.0
MT412275.1 , MT370988.1 , 167291.0
MT371047.1 , MT259249.1 , 167797.0
MT438744.1 , MT535488.1 , 168129.0
MT472626.1 , MT520367.1 , 168036.0
MT246452.1 , MT259249.1 , 167783.0
MT345885.1 , MT535488.1 , 168127.0
MT558657.1 , MT459869.1 , 167896.0
MT412302.1 , MT535488.1 , 168244.0
MT412275.1 , MT460128.1 , 167925.0
MT371047.1 , MT446342.1 , 167565.0
MT438744.1 , MT259249.1 , 167714.0
MT345885.1 , MT259249.1 , 167848.0
MT472626.1 , MT520329.1 , 167980.0
MT558657.1 , MT535488.1 , 168253.0
MT412302.1 , MT259249.1 , 167827.0
MT246452.1 , MT446342.1 , 167583.0
MT412275.1 , MT438754.1 , 167965.0
MT371047.1 , MT520367.1 , 167969.0
MT438744.1 , MT446342.1 , 167598.0
MT345885.1 , MT446342.1 , 167648.0
MT558657.1 , MT259249.1 , 167812.0
MT472626.1 , MT345836.1 , 168006.0
MT412302.1 , MT446342.1 , 167621.0
MT246452.1 , MT520367.1 , 167987.0
MT371047.1 , MT520329.1 , 167913.0
MT412275.1 , MT459869.1 , 167822.0
MT438744.1 , MT520367.1 , 168002.0
MT345885.1 , MT520367.1 , 167984.0
MT558657.1 , MT446342.1 , 167604.0
MT375466.1 , MT512425.1 , 167931.0
MT246452.1 , MT520329.1 , 167931.0
MT412302.1 , MT520367.1 , 167999.0
MT412275.1 , MT535488.1 , 167934.0
MT371047.1 , MT345836.1 , 168071.0
MT438744.1 , MT520329.1 , 167946.0
MT345885.1 , MT520329.1 , 167966.0
MT558657.1 , MT520367.1 , 167988.0
MT375466.1 , MT123291.2 , 167979.0
MT412302.1 , MT520329.1 , 167963.0
MT246452.1 , MT345836.1 , 168089.0
MT412275.1 , MT259249.1 , 167625.0
MT450905.1 , MT512425.1 , 167939.0
MT438744.1 , MT345836.1 , 167992.0
MT345885.1 , MT345836.1 , 168017.0
MT558657.1 , MT520329.1 , 167952.0
MT412302.1 , MT345836.1 , 168040.0
MT252792.1 , MT512425.1 , 167894.0
MT375466.1 , MT375438.1 , 168102.0
MT450905.1 , MT123291.2 , 167987.0
MT412275.1 , MT446342.1 , 167557.0
MT385437.1 , MT512425.1 , 168100.0
MT263406.1 , MT512425.1 , 168022.0
MT558657.1 , MT345836.1 , 168027.0
MT470161.1 , MT512425.1 , 168190.0
MT252792.1 , MT123291.2 , 167942.0
MT375466.1 , MT520213.1 , 167123.0
MT412275.1 , MT520367.1 , 167913.0
MT450905.1 , MT375438.1 , 168071.0
MT385437.1 , MT123291.2 , 168148.0
MT263406.1 , MT123291.2 , 168070.0
MT252792.1 , MT375438.1 , 168015.0
MT252804.1 , MT512425.1 , 168036.0
MT375466.1 , MT438753.1 , 167947.0
MT470161.1 , MT123291.2 , 168224.0
MT412275.1 , MT520329.1 , 167901.0
MT450905.1 , MT520213.1 , 167194.0
MT385437.1 , MT375438.1 , 168124.0
MT263406.1 , MT375438.1 , 168125.0
MT252804.1 , MT123291.2 , 168061.0
MT252792.1 , MT520213.1 , 167136.0
MT470161.1 , MT375438.1 , 168143.0
MT375466.1 , MT344948.1 , 168005.0
MT450905.1 , MT438753.1 , 167955.0
MT412275.1 , MT345836.1 , 167917.0
MT385437.1 , MT520213.1 , 167167.0
MT263406.1 , MT520213.1 , 167179.0
MT252804.1 , MT375438.1 , 168068.0
MT375466.1 , MT512436.1 , 168000.0
MT252792.1 , MT438753.1 , 167910.0
MT470161.1 , MT520213.1 , 167200.0
MT450905.1 , MT344948.1 , 168013.0
MT439271.1 , MT512425.1 , 167954.0
MT385437.1 , MT438753.1 , 168116.0
MT263406.1 , MT438753.1 , 168038.0
MT252804.1 , MT520213.1 , 167149.0
MT375466.1 , MT293197.1 , 166734.0
MT252792.1 , MT344948.1 , 167968.0
MT470161.1 , MT438753.1 , 168206.0
MT450905.1 , MT512436.1 , 168008.0
MT439271.1 , MT123291.2 , 167990.0
MT385437.1 , MT344948.1 , 168174.0
MT263406.1 , MT344948.1 , 168096.0
MT252804.1 , MT438753.1 , 168029.0
MT375466.1 , MT358735.1 , 168075.0
MT252792.1 , MT512436.1 , 167963.0
MT470161.1 , MT344948.1 , 168264.0
MT450905.1 , MT293197.1 , 166743.0
MT439271.1 , MT375438.1 , 167937.0
MT385437.1 , MT512436.1 , 168169.0
MT263406.1 , MT512436.1 , 168091.0
MT252804.1 , MT344948.1 , 168035.0
MT470161.1 , MT512436.1 , 168259.0
MT375466.1 , MT506573.1 , 167813.0
MT252792.1 , MT293197.1 , 166748.0
MT450905.1 , MT358735.1 , 168100.0
MT385437.1 , MT293197.1 , 166710.0
MT439271.1 , MT520213.1 , 167138.0
MT263406.1 , MT293197.1 , 166722.0
MT252804.1 , MT512436.1 , 168030.0
MT375466.1 , MT350266.1 , 167956.0
MT470161.1 , MT293197.1 , 166743.0
MT252792.1 , MT358735.1 , 168044.0
MT450905.1 , MT506573.1 , 167839.0
MT385437.1 , MT358735.1 , 168119.0
MT439271.1 , MT438753.1 , 168002.0
MT263406.1 , MT358735.1 , 168112.0
MT252804.1 , MT293197.1 , 166686.0
MT375466.1 , MT506675.1 , 166744.0
MT470161.1 , MT358735.1 , 168152.0
MT252792.1 , MT506573.1 , 167764.0
MT450905.1 , MT350266.1 , 167964.0
MT385437.1 , MT506573.1 , 167982.0
MT439271.1 , MT344948.1 , 168028.0
MT263406.1 , MT506573.1 , 167914.0
MT252804.1 , MT358735.1 , 168090.0
MT375466.1 , MT293185.1 , 166744.0
MT470161.1 , MT506573.1 , 168005.0
MT252792.1 , MT350266.1 , 167919.0
MT450905.1 , MT506675.1 , 166807.0
MT385437.1 , MT350266.1 , 168125.0
MT439271.1 , MT512436.1 , 168023.0
MT263406.1 , MT350266.1 , 168047.0
MT252804.1 , MT506573.1 , 167818.0
MT375466.1 , MT534318.1 , 168050.0
MT470161.1 , MT350266.1 , 168215.0
MT252792.1 , MT506675.1 , 166732.0
MT450905.1 , MT293185.1 , 166731.0
MT385437.1 , MT506675.1 , 166788.0
MT439271.1 , MT293197.1 , 166735.0
MT263406.1 , MT506675.1 , 166800.0
MT252804.1 , MT350266.1 , 168104.0
MT375466.1 , MT270109.1 , 167639.0
MT470161.1 , MT506675.1 , 166807.0
MT252792.1 , MT293185.1 , 166772.0
MT450905.1 , MT534318.1 , 168046.0
MT385437.1 , MT293185.1 , 166726.0
MT439271.1 , MT358735.1 , 167923.0
MT263406.1 , MT293185.1 , 166728.0
MT252804.1 , MT506675.1 , 166745.0
MT375466.1 , MT457394.1 , 167954.0
MT252792.1 , MT534318.1 , 168013.0
MT470161.1 , MT293185.1 , 166753.0
MT450905.1 , MT270109.1 , 167716.0
MT385437.1 , MT534318.1 , 168219.0
MT439271.1 , MT506573.1 , 167980.0
MT263406.1 , MT534318.1 , 168141.0
MT252804.1 , MT293185.1 , 166811.0
MT375466.1 , MT528618.1 , 167883.0
MT252792.1 , MT270109.1 , 167732.0
MT470161.1 , MT534318.1 , 168277.0
MT450905.1 , MT457394.1 , 167962.0
MT385437.1 , MT270109.1 , 167683.0
MT439271.1 , MT350266.1 , 167979.0
MT263406.1 , MT270109.1 , 167695.0
MT375466.1 , MT412245.1 , 167942.0
MT252804.1 , MT534318.1 , 168132.0
MT252792.1 , MT457394.1 , 167917.0
MT470161.1 , MT270109.1 , 167716.0
MT450905.1 , MT528618.1 , 167938.0
MT385437.1 , MT457394.1 , 168123.0
MT439271.1 , MT506675.1 , 166813.0
MT263406.1 , MT457394.1 , 168045.0
MT252792.1 , MT528618.1 , 167874.0
MT252804.1 , MT270109.1 , 167679.0
MT375466.1 , MT520392.1 , 167894.0
MT450905.1 , MT412245.1 , 167956.0
MT385437.1 , MT528618.1 , 167982.0
MT470161.1 , MT457394.1 , 168170.0
MT439271.1 , MT293185.1 , 166543.0
MT263406.1 , MT528618.1 , 167994.0
MT252792.1 , MT412245.1 , 167893.0
MT375466.1 , MT509659.1 , 167748.0
MT252804.1 , MT457394.1 , 168036.0
MT450905.1 , MT520392.1 , 167968.0
MT385437.1 , MT412245.1 , 167995.0
MT470161.1 , MT528618.1 , 168015.0
